Year,Month,Day,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Predict RainTomorrow
2009,12,11,BadgerysCreek,17.0,29.9,0.0,8.155567567567568,9.463990825688073,SE,43.14128352490422,WSW,SSW,26.0,22.0,26.0,11.0,1012.9,1012.6,3.8425302826379544,3.835180055401662,22.6,28.5,0.0,,0.0
2010,01,07,BadgerysCreek,19.4,24.1,0.0,8.357993384785006,9.385116279069766,SSE,43.457264957264954,S,ESE,7.0,17.0,70.0,57.0,1018.6,1017.2,3.6547144754316068,3.5234159779614327,20.7,23.2,0.0,,0.0
2010,01,08,BadgerysCreek,17.335780393382702,29.8,0.3325266903914591,8.357993384785006,9.385116279069766,SSE,43.69810027852732,SE,SE,15.0395281103682,20.78671336739297,60.180796709309334,44.301123454670055,1022.1,1018.7,4.098701084329753,3.9418667116523953,20.3,27.7,,,0.0
2010,01,24,BadgerysCreek,17.0,25.3,1.4,8.357993384785006,9.385116279069766,E,31.0,SSW,N,9.0,11.0,94.0,61.0,1017.1,1014.1,6.5426829268292686,6.245283018867925,17.4,25.0,1.0,,0.0
2010,01,29,BadgerysCreek,16.6,30.9,2.0,8.357993384785006,9.385116279069766,SE,45.023809523809526,SW,E,2.0,19.0,99.0,54.0,1008.9,1009.6,6.5426829268292686,6.245283018867925,20.3,29.6,1.0,,0.0
2010,02,03,BadgerysCreek,20.0,28.0,2.0,7.270308788598575,8.643391521197008,S,41.78185328185328,ESE,ENE,15.0,28.0,90.0,60.0,1015.1,1013.8,6.321428571428571,6.015463917525773,23.1,27.6,1.0,,0.0
2010,02,11,BadgerysCreek,19.3,33.1,0.0,7.270308788598575,8.643391521197008,SE,42.67399049881235,E,NNE,0.0,11.0,82.0,42.0,1017.4,1012.6,3.847457627118644,4.192789968652038,23.9,32.8,0.0,,0.0
2010,02,12,BadgerysCreek,18.185265457967663,36.6,0.48546325878594254,7.270308788598575,8.643391521197008,SE,42.467345296801064,E,SE,14.853849772859004,19.816415953087265,67.91121226986047,51.18084345439351,1009.0,1006.0,4.420502015177652,4.614974829014165,24.5,34.9,,,0.0
2010,02,17,BadgerysCreek,15.2,27.1,0.0,7.270308788598575,8.643391521197008,SE,42.67399049881235,SW,ENE,13.0,11.0,68.0,50.0,1017.1,1015.5,3.847457627118644,4.192789968652038,19.9,26.3,0.0,,0.0
2010,02,22,BadgerysCreek,18.3,35.8,0.0,7.270308788598575,8.643391521197008,SE,42.67399049881235,N,NW,7.0,17.0,76.0,32.0,1015.8,1011.7,3.847457627118644,4.192789968652038,24.1,34.7,0.0,,0.0
2010,02,27,BadgerysCreek,13.8,31.6,0.0,7.270308788598575,8.643391521197008,SE,42.67399049881235,E,N,0.0,9.0,86.0,37.0,1022.0,1017.4,3.847457627118644,4.192789968652038,18.9,30.5,0.0,,0.0
2010,03,08,BadgerysCreek,19.8,30.8,0.0,5.8822459893048125,7.680978260869566,N,43.0,NNE,N,13.0,28.0,82.0,52.0,1011.8,1009.3,3.9762532981530345,4.047169811320755,23.4,29.0,0.0,,0.0
2010,03,09,BadgerysCreek,16.14688971553367,28.7,0.4416068866571019,5.8822459893048125,7.680978260869566,SE,39.155833802209855,SE,SE,13.529103689280916,18.33744045661422,70.13752826127062,49.80140595390916,1013.9,1012.9,4.434312283379147,4.46485876449061,21.7,27.7,,,0.0
2010,03,19,BadgerysCreek,12.2,33.0,0.0,5.8822459893048125,7.680978260869566,SE,38.073778664007975,SE,SW,0.0,7.0,99.0,31.0,1022.8,1018.8,3.9762532981530345,4.047169811320755,15.9,31.7,0.0,,0.0
2010,04,23,BadgerysCreek,11.3,30.4,0.2,3.916500553709856,6.8780133928571425,N,33.79205366357069,NW,SW,7.0,7.0,69.0,38.0,1021.3,1015.9,4.028965517241379,4.560839160839161,20.1,27.6,0.0,,0.0
2010,04,30,BadgerysCreek,6.5,23.72309941520468,0.0,3.916500553709856,6.8780133928571425,N,33.79205366357069,WSW,SW,7.0,16.18720152817574,66.0,50.36485195797517,1025.8,1016.3509600000001,4.028965517241379,4.560839160839161,15.8,22.49948224852071,0.0,,0.0
2010,05,01,BadgerysCreek,9.346350491003559,19.836787749287748,0.5458722182340273,2.829752953813104,6.291721132897604,N,34.60691928640774,N,N,11.709055289297202,15.66707494101213,75.76712326460397,56.22935096300371,1018.4605754276826,1015.9147058823528,4.342775413783744,4.671205846080218,13.89170854271357,18.686685755189693,,,0.0
2010,05,02,BadgerysCreek,9.346350491003559,19.836787749287748,0.5458722182340273,2.829752953813104,6.291721132897604,N,34.60691928640774,N,N,11.709055289297202,15.66707494101213,75.76712326460397,56.22935096300371,1018.4605754276826,1015.9147058823528,4.342775413783744,4.671205846080218,13.89170854271357,18.686685755189693,,,0.0
2010,05,05,BadgerysCreek,8.2,19.5,0.4,2.829752953813104,6.291721132897604,N,32.8203933747412,WNW,WSW,9.0,30.0,92.0,41.0,1013.0,1012.3,3.7983310152990266,4.249287749287749,14.2,16.7,0.0,,0.0
2010,05,06,BadgerysCreek,9.346350491003559,20.7,0.5458722182340273,2.829752953813104,6.291721132897604,N,34.60691928640774,N,N,11.709055289297202,15.66707494101213,75.76712326460397,56.22935096300371,1018.4605754276826,1019.2,4.342775413783744,4.671205846080218,13.89170854271357,19.4,,,0.0
2010,05,08,BadgerysCreek,4.0,24.1,0.0,2.829752953813104,6.291721132897604,N,32.8203933747412,W,ENE,2.0,7.0,61.0,38.0,1022.6,1019.5,3.7983310152990266,4.249287749287749,14.0,23.5,0.0,,0.0
2010,05,15,BadgerysCreek,5.7,22.1,0.0,2.829752953813104,6.291721132897604,N,32.8203933747412,SSW,S,19.0,9.0,52.0,34.0,1018.3,1016.2,3.7983310152990266,4.249287749287749,14.8,20.8,0.0,,0.0
2010,05,18,BadgerysCreek,10.6,18.1,0.0,2.829752953813104,6.291721132897604,N,32.8203933747412,SW,S,13.0,11.0,77.0,64.0,1018.9,1017.9,3.7983310152990266,4.249287749287749,14.0,17.8,0.0,,0.0
2010,05,25,BadgerysCreek,11.2,19.836787749287748,2.0,2.829752953813104,6.291721132897604,SSW,39.95114006514658,W,NE,0.0,7.0,100.0,81.0,1012.0,1007.1,5.9714285714285715,5.933333333333334,13.0,16.2,1.0,,0.0
2010,05,28,BadgerysCreek,9.8,20.4,1.0,2.829752953813104,6.291721132897604,N,32.8203933747412,N,NNE,0.0,15.0,99.0,52.0,1021.5,1017.5,3.7983310152990266,4.249287749287749,11.9,19.3,0.0,,0.0
2010,06,21,BadgerysCreek,5.5,17.8,0.0,2.2688397790055252,5.882808988764045,SE,26.0,N,SSE,0.0,9.0,79.0,62.0,1033.3,1032.9,3.904166666666667,4.385915492957746,11.9,16.8,0.0,,0.0
2010,06,29,BadgerysCreek,-1.2,15.0,0.0,2.2688397790055252,5.882808988764045,N,32.39858233369684,N,N,0.0,4.0,82.0,39.0,1020.3,1017.1,3.904166666666667,4.385915492957746,5.0,14.0,0.0,,0.0
2010,07,10,BadgerysCreek,4.6,17.3,0.0,2.219612068965517,5.62408435072142,N,20.0,N,N,0.0,9.0,100.0,66.0,1029.0,1025.6,4.404569892473118,4.901504787961696,9.2,15.9,0.0,,0.0
2010,08,13,BadgerysCreek,8.2,18.8,0.0,3.093729003359462,6.726136363636364,N,38.89450056116723,WSW,WSW,26.0,11.0,52.0,42.0,1012.9,1012.2,3.595959595959596,3.97008547008547,13.7,17.2,0.0,,0.0
2010,08,18,BadgerysCreek,0.5,19.9,0.0,3.093729003359462,6.726136363636364,N,38.89450056116723,N,NNE,0.0,20.0,84.0,45.0,1020.9,1011.5,3.595959595959596,3.97008547008547,7.3,19.4,0.0,,0.0
2010,08,23,BadgerysCreek,8.1,14.2,0.0,3.093729003359462,6.726136363636364,N,38.89450056116723,N,NNE,7.0,9.0,87.0,68.0,1017.3,1011.4,3.595959595959596,3.97008547008547,10.3,13.3,0.0,,0.0
2010,10,15,BadgerysCreek,14.7,24.2,0.2,5.065984072810012,7.859477866061295,NE,39.89337474120083,NNE,N,22.0,40.5,83.0,65.0,999.1,996.0,3.6576576576576576,4.088145896656535,20.0,22.8,0.0,,0.0
2010,12,22,BadgerysCreek,10.6,25.6,0.0,6.369372294372295,8.1575,E,43.10407488986784,S,E,9.0,19.0,67.0,53.0,1019.1,1017.8,4.130856219709209,4.257956448911223,20.6,25.1,0.0,,0.0
2011,08,04,BadgerysCreek,4.8,25.3,0.0,3.2473265073947664,7.158905704307334,N,34.989429175475685,N,NNE,0.0,9.0,100.0,37.0,1026.9,1023.5,3.2806748466257667,3.744075829383886,12.4,25.1,0.0,,0.0
2011,11,01,BadgerysCreek,13.7,22.4,0.0,6.575462962962963,8.21495215311005,NNE,42.29372937293729,ENE,WSW,6.0,19.868285123966942,65.0,47.297213622291025,1020.2,1012.8760416666667,4.323671497584541,4.535073409461664,16.8,23.964149560117303,0.0,,0.0
2011,11,07,BadgerysCreek,18.3,31.4,0.0,6.575462962962963,8.21495215311005,NNE,42.29372937293729,E,SE,6.0,22.0,64.0,64.0,1013.3,1011.5,4.323671497584541,4.535073409461664,25.4,24.4,0.0,,0.0
2012,01,27,BadgerysCreek,19.2,23.9,2.0,8.24311377245509,9.038669950738916,SE,37.0,SSW,E,9.0,11.0,95.0,81.0,1017.7,1016.8,6.3604060913705585,6.0,20.7,22.6,1.0,,0.0
2012,08,27,BadgerysCreek,0.6,19.1,0.0,3.4984918793503477,7.315965346534653,N,40.04733727810651,W,NE,2.0,15.0,64.0,36.0,1025.3,1021.7,3.4396067415730336,3.885294117647059,11.2,18.6,0.0,,0.0
2012,08,28,BadgerysCreek,6.5836481793575405,20.0,0.4904865649963689,3.4984918793503477,7.315965346534653,N,42.162013501125095,N,W,14.37332523780611,19.978198923492148,68.08015188903538,49.23474756989416,1024.4,1019.5,3.869424445171691,4.30547751438884,10.6,20.0,,,0.0
2013,08,06,BadgerysCreek,5.3,22.7,0.0,3.766013071895425,7.367119901112485,WNW,54.0,NW,WNW,19.0,26.0,49.0,38.0,1011.8,1007.5,3.086053412462908,3.3768996960486324,16.6,20.1,0.0,,0.0
2013,08,21,BadgerysCreek,5.5,19.248778877887787,0.0,3.766013071895425,7.367119901112485,WSW,50.0,WSW,W,24.0,17.0,51.0,39.0,1016.4,1013.7,3.086053412462908,3.3768996960486324,11.6,15.5,0.0,,0.0
2013,09,02,BadgerysCreek,5.6,24.8,0.0,5.239195402298851,7.619383825417201,NNE,15.0,N,N,0.0,4.0,84.0,33.0,1031.3,1028.8,3.412403100775194,3.658499234303216,13.3,23.8,0.0,,0.0
2014,03,10,BadgerysCreek,15.8,29.4,0.0,6.078882681564246,7.623647798742137,E,30.0,SW,NNW,6.0,6.0,91.0,47.0,1023.5,1020.7,4.1129518072289155,4.161961367013373,20.1,27.9,0.0,,0.0
2014,05,04,BadgerysCreek,10.2,19.1,1.2,3.334047919293821,6.002380952380953,W,57.0,WSW,W,22.0,26.0,52.0,41.0,1001.9,1004.7,5.76,5.798206278026906,16.0,17.3,1.0,,0.0
2014,05,15,BadgerysCreek,5.8,22.5,0.2,3.334047919293821,6.002380952380953,NNW,13.0,N,NNE,0.0,6.0,100.0,39.0,1028.8,1025.1,4.449213161659514,4.6852646638054365,12.1,22.2,0.0,,0.0
2014,05,16,BadgerysCreek,10.80422791833521,24.2,0.506721536351166,3.334047919293821,6.002380952380953,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1029.6,1026.6,4.755782648541616,4.945561708009497,12.6,23.6,,,0.0
2014,06,08,BadgerysCreek,6.9,17.6,0.0,2.7676277850589774,5.463780663780664,SW,33.0,WSW,S,17.0,13.0,66.0,54.0,1027.2,1025.8,4.033742331288344,4.41321044546851,12.5,16.3,0.0,,0.0
2014,06,11,BadgerysCreek,6.7,17.770054757015743,1.2,2.7676277850589774,5.463780663780664,W,41.12324929971989,SW,WSW,9.0,17.614058355437667,96.0,73.34986945169713,1026.8,1018.3191439688717,6.424124513618677,5.91764705882353,11.6,16.685459533607684,1.0,,0.0
2014,06,12,BadgerysCreek,8.506715852696557,17.770054757015743,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1020.5402097902098,1018.3191439688717,4.67820811574015,4.818818355931874,12.220973269362577,16.685459533607684,,,0.0
2014,10,07,BadgerysCreek,16.6,27.7,0.0,6.966837387964149,9.042958748221906,WSW,61.0,S,E,7.0,13.0,76.0,24.0,1008.2,1007.6,3.5723684210526314,3.398110661268556,17.8,27.5,0.0,,0.0
2014,10,30,BadgerysCreek,11.3,32.2,0.0,6.966837387964149,9.042958748221906,W,26.0,WSW,NNW,4.0,7.0,74.0,24.0,1015.5,1011.2,3.5723684210526314,3.398110661268556,19.6,30.5,0.0,,0.0
2015,01,08,BadgerysCreek,16.9,33.7,0.0,7.805263157894737,8.524965132496513,SSE,43.104288499025344,N,NNE,4.0,7.0,67.0,30.0,1015.9,1010.2,4.1716535433070865,4.168992248062016,23.1,33.1,0.0,,0.0
2015,09,09,BadgerysCreek,5.8,19.9,0.0,4.940915208613728,8.043639053254438,SW,28.0,SW,S,6.0,13.0,61.0,41.0,1022.6060365369341,1019.8237301587301,3.2688953488372094,3.64451313755796,13.2,19.2,0.0,,0.0
2015,11,13,BadgerysCreek,14.7,28.6,2.0,7.538309114927345,8.79033189033189,S,43.14391143911439,NNE,NNE,6.0,19.0,80.0,78.0,1013.1,1009.0,6.019900497512438,5.723756906077348,20.9,23.1,1.0,,0.0
2015,11,14,BadgerysCreek,14.997247854618882,27.027808792742498,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1015.0955153422503,1012.546739984289,4.540110326074441,4.520829101154053,20.59664570230608,24.974126394052043,,,0.0
2015,11,15,BadgerysCreek,14.997247854618882,27.027808792742498,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1015.0955153422503,1012.546739984289,4.540110326074441,4.520829101154053,20.59664570230608,24.974126394052043,,,0.0
2015,11,16,BadgerysCreek,14.997247854618882,27.027808792742498,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1015.0955153422503,1012.546739984289,4.540110326074441,4.520829101154053,20.59664570230608,24.974126394052043,,,0.0
2015,11,17,BadgerysCreek,14.997247854618882,27.6,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1015.0955153422503,1014.8,4.540110326074441,4.520829101154053,20.59664570230608,27.0,,,0.0
2016,11,30,BadgerysCreek,16.4,29.4,0.0,7.961328790459966,9.173316062176166,WSW,41.848837209302324,N,E,7.0,20.0,70.0,60.0,1012.3,1007.3,4.364055299539171,4.383367139959432,21.6,26.0,0.0,,0.0
2016,12,01,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,02,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,03,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,04,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,05,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,06,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,07,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,08,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,09,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,10,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,11,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
2016,12,12,BadgerysCreek,16.054341286414616,28.45,0.44918842625264643,8.61857638888889,9.174744897959183,NE,43.34759442673944,N,SW,15.050418700754461,20.124756258864345,61.92470264972022,46.167590964655716,1012.5902448071216,1010.3252038547072,5.049311460046016,4.616956245607925,21.6768251841929,26.37051736357193,,,0.0
